"","plant_code","mass_g","site","treatment","greenhouse","leaves_total","leaves_herbivory","proportion_herbivory","month","n.obs","X","lat","lon","ele_m","garden_area_m2","num_of_gardenplots","percent_dev_2km","percent_dev_200m","percent_dev_1km","percent_dev_500m","crop_pasture_2km","crop_pasture_200m","crop_pasture_500m","area_km2","country_code","Population.to.polygon.size.rating.for.the.country","Apportionment.confidence.for.the.country","Has.data","pop_den_2022","pop_tot_2022","med_networth_2022","med_houseincome_2022","med_dispincome_2022","tot_households_2022","wealth_index_2022","diversity_index_2022","tot_housingunits_2022","homeowners_growthRate_22_27","renter_hh_2020","tot_businesses_2022","poverty_index_2020","crime_index_2022","renter_occ_Hus_2022","med_age_2022","med_homevalue_2022","mean_homevalue_2022","pop_BA_2022","pop_gradDegree_2022","imp200m","imp500m","imp1km","imp1.5km","imp2km","n.obs.herb","n.obs.pred","n.obs.pol","bee.rare.richness","bee.shannon","bee.simpson","scaled_wealth_index_2022","pepper.obs"
"161","Liv-061",9.69975,"Living Harvest","uncovered","backroom",53,6,0.1132075472,"June",187,7,40.0503025,-105.26092,1642,1055.85,30,25.01677,20.76972,20.54054,15.12609,4.44758488,0,0.2291831,3.01559595,"US",2.191,2.576,1,3558.3,4143,537270,127997,102320,1522,209,53.9,1580,-0.18,327,89,54.55,33,388,40,827932,836783,1126,1049,33.2899408284024,23.1276400367309,23.8531967030519,23.8054,24.8280852507208,62,21,4,2,2,2,1.050281050627,12
"162","Liv-062",11.679,"Living Harvest","uncovered","midroom",33,2,0.06060606061,"August",121,7,40.0503025,-105.26092,1642,1055.85,30,25.01677,20.76972,20.54054,15.12609,4.44758488,0,0.2291831,3.01559595,"US",2.191,2.576,1,3558.3,4143,537270,127997,102320,1522,209,53.9,1580,-0.18,327,89,54.55,33,388,40,827932,836783,1126,1049,33.2899408284024,23.1276400367309,23.8531967030519,23.8054,24.8280852507208,11,6,39,5,2.95287717756606,2.15918367346939,1.050281050627,6
"163","Liv-062",11.679,"Living Harvest","uncovered","midroom",33,2,0.06060606061,"July",153,7,40.0503025,-105.26092,1642,1055.85,30,25.01677,20.76972,20.54054,15.12609,4.44758488,0,0.2291831,3.01559595,"US",2.191,2.576,1,3558.3,4143,537270,127997,102320,1522,209,53.9,1580,-0.18,327,89,54.55,33,388,40,827932,836783,1126,1049,33.2899408284024,23.1276400367309,23.8531967030519,23.8054,24.8280852507208,9,89,40,11,6.34052799712913,4.40192926045016,1.050281050627,6
"164","Liv-062",11.679,"Living Harvest","uncovered","midroom",33,2,0.06060606061,"June",187,7,40.0503025,-105.26092,1642,1055.85,30,25.01677,20.76972,20.54054,15.12609,4.44758488,0,0.2291831,3.01559595,"US",2.191,2.576,1,3558.3,4143,537270,127997,102320,1522,209,53.9,1580,-0.18,327,89,54.55,33,388,40,827932,836783,1126,1049,33.2899408284024,23.1276400367309,23.8531967030519,23.8054,24.8280852507208,62,21,4,2,2,2,1.050281050627,6
"165","Liv-063",12.3881428571429,"Living Harvest","uncovered","backroom",112,9,0.08035714286,"August",121,7,40.0503025,-105.26092,1642,1055.85,30,25.01677,20.76972,20.54054,15.12609,4.44758488,0,0.2291831,3.01559595,"US",2.191,2.576,1,3558.3,4143,537270,127997,102320,1522,209,53.9,1580,-0.18,327,89,54.55,33,388,40,827932,836783,1126,1049,33.2899408284024,23.1276400367309,23.8531967030519,23.8054,24.8280852507208,11,6,39,5,2.95287717756606,2.15918367346939,1.050281050627,7
"166","Liv-063",12.3881428571429,"Living Harvest","uncovered","backroom",112,9,0.08035714286,"July",153,7,40.0503025,-105.26092,1642,1055.85,30,25.01677,20.76972,20.54054,15.12609,4.44758488,0,0.2291831,3.01559595,"US",2.191,2.576,1,3558.3,4143,537270,127997,102320,1522,209,53.9,1580,-0.18,327,89,54.55,33,388,40,827932,836783,1126,1049,33.2899408284024,23.1276400367309,23.8531967030519,23.8054,24.8280852507208,9,89,40,11,6.34052799712913,4.40192926045016,1.050281050627,7
"167","Liv-063",12.3881428571429,"Living Harvest","uncovered","backroom",112,9,0.08035714286,"June",187,7,40.0503025,-105.26092,1642,1055.85,30,25.01677,20.76972,20.54054,15.12609,4.44758488,0,0.2291831,3.01559595,"US",2.191,2.576,1,3558.3,4143,537270,127997,102320,1522,209,53.9,1580,-0.18,327,89,54.55,33,388,40,827932,836783,1126,1049,33.2899408284024,23.1276400367309,23.8531967030519,23.8054,24.8280852507208,62,21,4,2,2,2,1.050281050627,7
"168","Liv-064",10.5866,"Living Harvest","uncovered","midroom",91,7,0.07692307692,"August",121,7,40.0503025,-105.26092,1642,1055.85,30,25.01677,20.76972,20.54054,15.12609,4.44758488,0,0.2291831,3.01559595,"US",2.191,2.576,1,3558.3,4143,537270,127997,102320,1522,209,53.9,1580,-0.18,327,89,54.55,33,388,40,827932,836783,1126,1049,33.2899408284024,23.1276400367309,23.8531967030519,23.8054,24.8280852507208,11,6,39,5,2.95287717756606,2.15918367346939,1.050281050627,5
"169","Liv-064",10.5866,"Living Harvest","uncovered","midroom",91,7,0.07692307692,"July",153,7,40.0503025,-105.26092,1642,1055.85,30,25.01677,20.76972,20.54054,15.12609,4.44758488,0,0.2291831,3.01559595,"US",2.191,2.576,1,3558.3,4143,537270,127997,102320,1522,209,53.9,1580,-0.18,327,89,54.55,33,388,40,827932,836783,1126,1049,33.2899408284024,23.1276400367309,23.8531967030519,23.8054,24.8280852507208,9,89,40,11,6.34052799712913,4.40192926045016,1.050281050627,5
"170","Liv-064",10.5866,"Living Harvest","uncovered","midroom",91,7,0.07692307692,"June",187,7,40.0503025,-105.26092,1642,1055.85,30,25.01677,20.76972,20.54054,15.12609,4.44758488,0,0.2291831,3.01559595,"US",2.191,2.576,1,3558.3,4143,537270,127997,102320,1522,209,53.9,1580,-0.18,327,89,54.55,33,388,40,827932,836783,1126,1049,33.2899408284024,23.1276400367309,23.8531967030519,23.8054,24.8280852507208,62,21,4,2,2,2,1.050281050627,5
"171","Liv-065",15.3972,"Living Harvest","uncovered","backroom",126,13,0.1031746032,"August",121,7,40.0503025,-105.26092,1642,1055.85,30,25.01677,20.76972,20.54054,15.12609,4.44758488,0,0.2291831,3.01559595,"US",2.191,2.576,1,3558.3,4143,537270,127997,102320,1522,209,53.9,1580,-0.18,327,89,54.55,33,388,40,827932,836783,1126,1049,33.2899408284024,23.1276400367309,23.8531967030519,23.8054,24.8280852507208,11,6,39,5,2.95287717756606,2.15918367346939,1.050281050627,5
"172","Liv-065",15.3972,"Living Harvest","uncovered","backroom",126,13,0.1031746032,"July",153,7,40.0503025,-105.26092,1642,1055.85,30,25.01677,20.76972,20.54054,15.12609,4.44758488,0,0.2291831,3.01559595,"US",2.191,2.576,1,3558.3,4143,537270,127997,102320,1522,209,53.9,1580,-0.18,327,89,54.55,33,388,40,827932,836783,1126,1049,33.2899408284024,23.1276400367309,23.8531967030519,23.8054,24.8280852507208,9,89,40,11,6.34052799712913,4.40192926045016,1.050281050627,5
"173","Liv-065",15.3972,"Living Harvest","uncovered","backroom",126,13,0.1031746032,"June",187,7,40.0503025,-105.26092,1642,1055.85,30,25.01677,20.76972,20.54054,15.12609,4.44758488,0,0.2291831,3.01559595,"US",2.191,2.576,1,3558.3,4143,537270,127997,102320,1522,209,53.9,1580,-0.18,327,89,54.55,33,388,40,827932,836783,1126,1049,33.2899408284024,23.1276400367309,23.8531967030519,23.8054,24.8280852507208,62,21,4,2,2,2,1.050281050627,5
"174","Liv-066",15.062,"Living Harvest","covered","midroom",153,8,0.0522875817,"August",121,7,40.0503025,-105.26092,1642,1055.85,30,25.01677,20.76972,20.54054,15.12609,4.44758488,0,0.2291831,3.01559595,"US",2.191,2.576,1,3558.3,4143,537270,127997,102320,1522,209,53.9,1580,-0.18,327,89,54.55,33,388,40,827932,836783,1126,1049,33.2899408284024,23.1276400367309,23.8531967030519,23.8054,24.8280852507208,11,6,39,5,2.95287717756606,2.15918367346939,1.050281050627,1
"175","Liv-066",15.062,"Living Harvest","covered","midroom",153,8,0.0522875817,"July",153,7,40.0503025,-105.26092,1642,1055.85,30,25.01677,20.76972,20.54054,15.12609,4.44758488,0,0.2291831,3.01559595,"US",2.191,2.576,1,3558.3,4143,537270,127997,102320,1522,209,53.9,1580,-0.18,327,89,54.55,33,388,40,827932,836783,1126,1049,33.2899408284024,23.1276400367309,23.8531967030519,23.8054,24.8280852507208,9,89,40,11,6.34052799712913,4.40192926045016,1.050281050627,1
"176","Liv-066",15.062,"Living Harvest","covered","midroom",153,8,0.0522875817,"June",187,7,40.0503025,-105.26092,1642,1055.85,30,25.01677,20.76972,20.54054,15.12609,4.44758488,0,0.2291831,3.01559595,"US",2.191,2.576,1,3558.3,4143,537270,127997,102320,1522,209,53.9,1580,-0.18,327,89,54.55,33,388,40,827932,836783,1126,1049,33.2899408284024,23.1276400367309,23.8531967030519,23.8054,24.8280852507208,62,21,4,2,2,2,1.050281050627,1
"177","Liv-067",17.4963333333333,"Living Harvest","covered","backroom",60,4,0.06666666667,"August",121,7,40.0503025,-105.26092,1642,1055.85,30,25.01677,20.76972,20.54054,15.12609,4.44758488,0,0.2291831,3.01559595,"US",2.191,2.576,1,3558.3,4143,537270,127997,102320,1522,209,53.9,1580,-0.18,327,89,54.55,33,388,40,827932,836783,1126,1049,33.2899408284024,23.1276400367309,23.8531967030519,23.8054,24.8280852507208,11,6,39,5,2.95287717756606,2.15918367346939,1.050281050627,3
"178","Liv-067",17.4963333333333,"Living Harvest","covered","backroom",60,4,0.06666666667,"July",153,7,40.0503025,-105.26092,1642,1055.85,30,25.01677,20.76972,20.54054,15.12609,4.44758488,0,0.2291831,3.01559595,"US",2.191,2.576,1,3558.3,4143,537270,127997,102320,1522,209,53.9,1580,-0.18,327,89,54.55,33,388,40,827932,836783,1126,1049,33.2899408284024,23.1276400367309,23.8531967030519,23.8054,24.8280852507208,9,89,40,11,6.34052799712913,4.40192926045016,1.050281050627,3
"179","Liv-067",17.4963333333333,"Living Harvest","covered","backroom",60,4,0.06666666667,"June",187,7,40.0503025,-105.26092,1642,1055.85,30,25.01677,20.76972,20.54054,15.12609,4.44758488,0,0.2291831,3.01559595,"US",2.191,2.576,1,3558.3,4143,537270,127997,102320,1522,209,53.9,1580,-0.18,327,89,54.55,33,388,40,827932,836783,1126,1049,33.2899408284024,23.1276400367309,23.8531967030519,23.8054,24.8280852507208,62,21,4,2,2,2,1.050281050627,3
"180","Liv-068",19.985,"Living Harvest","covered","midroom",29,3,0.1034482759,"August",121,7,40.0503025,-105.26092,1642,1055.85,30,25.01677,20.76972,20.54054,15.12609,4.44758488,0,0.2291831,3.01559595,"US",2.191,2.576,1,3558.3,4143,537270,127997,102320,1522,209,53.9,1580,-0.18,327,89,54.55,33,388,40,827932,836783,1126,1049,33.2899408284024,23.1276400367309,23.8531967030519,23.8054,24.8280852507208,11,6,39,5,2.95287717756606,2.15918367346939,1.050281050627,1
"181","Liv-068",19.985,"Living Harvest","covered","midroom",29,3,0.1034482759,"July",153,7,40.0503025,-105.26092,1642,1055.85,30,25.01677,20.76972,20.54054,15.12609,4.44758488,0,0.2291831,3.01559595,"US",2.191,2.576,1,3558.3,4143,537270,127997,102320,1522,209,53.9,1580,-0.18,327,89,54.55,33,388,40,827932,836783,1126,1049,33.2899408284024,23.1276400367309,23.8531967030519,23.8054,24.8280852507208,9,89,40,11,6.34052799712913,4.40192926045016,1.050281050627,1
"182","Liv-068",19.985,"Living Harvest","covered","midroom",29,3,0.1034482759,"June",187,7,40.0503025,-105.26092,1642,1055.85,30,25.01677,20.76972,20.54054,15.12609,4.44758488,0,0.2291831,3.01559595,"US",2.191,2.576,1,3558.3,4143,537270,127997,102320,1522,209,53.9,1580,-0.18,327,89,54.55,33,388,40,827932,836783,1126,1049,33.2899408284024,23.1276400367309,23.8531967030519,23.8054,24.8280852507208,62,21,4,2,2,2,1.050281050627,1
"183","Liv-069",12.259,"Living Harvest","covered","backroom",85,6,0.07058823529,"August",121,7,40.0503025,-105.26092,1642,1055.85,30,25.01677,20.76972,20.54054,15.12609,4.44758488,0,0.2291831,3.01559595,"US",2.191,2.576,1,3558.3,4143,537270,127997,102320,1522,209,53.9,1580,-0.18,327,89,54.55,33,388,40,827932,836783,1126,1049,33.2899408284024,23.1276400367309,23.8531967030519,23.8054,24.8280852507208,11,6,39,5,2.95287717756606,2.15918367346939,1.050281050627,1
"184","Liv-069",12.259,"Living Harvest","covered","backroom",85,6,0.07058823529,"July",153,7,40.0503025,-105.26092,1642,1055.85,30,25.01677,20.76972,20.54054,15.12609,4.44758488,0,0.2291831,3.01559595,"US",2.191,2.576,1,3558.3,4143,537270,127997,102320,1522,209,53.9,1580,-0.18,327,89,54.55,33,388,40,827932,836783,1126,1049,33.2899408284024,23.1276400367309,23.8531967030519,23.8054,24.8280852507208,9,89,40,11,6.34052799712913,4.40192926045016,1.050281050627,1
"185","Liv-069",12.259,"Living Harvest","covered","backroom",85,6,0.07058823529,"June",187,7,40.0503025,-105.26092,1642,1055.85,30,25.01677,20.76972,20.54054,15.12609,4.44758488,0,0.2291831,3.01559595,"US",2.191,2.576,1,3558.3,4143,537270,127997,102320,1522,209,53.9,1580,-0.18,327,89,54.55,33,388,40,827932,836783,1126,1049,33.2899408284024,23.1276400367309,23.8531967030519,23.8054,24.8280852507208,62,21,4,2,2,2,1.050281050627,1
"186","Liv-070",15.344,"Living Harvest","covered","midroom",110,5,0.04545454545,"August",121,7,40.0503025,-105.26092,1642,1055.85,30,25.01677,20.76972,20.54054,15.12609,4.44758488,0,0.2291831,3.01559595,"US",2.191,2.576,1,3558.3,4143,537270,127997,102320,1522,209,53.9,1580,-0.18,327,89,54.55,33,388,40,827932,836783,1126,1049,33.2899408284024,23.1276400367309,23.8531967030519,23.8054,24.8280852507208,11,6,39,5,2.95287717756606,2.15918367346939,1.050281050627,3
"187","Liv-070",15.344,"Living Harvest","covered","midroom",110,5,0.04545454545,"July",153,7,40.0503025,-105.26092,1642,1055.85,30,25.01677,20.76972,20.54054,15.12609,4.44758488,0,0.2291831,3.01559595,"US",2.191,2.576,1,3558.3,4143,537270,127997,102320,1522,209,53.9,1580,-0.18,327,89,54.55,33,388,40,827932,836783,1126,1049,33.2899408284024,23.1276400367309,23.8531967030519,23.8054,24.8280852507208,9,89,40,11,6.34052799712913,4.40192926045016,1.050281050627,3
"188","Liv-070",15.344,"Living Harvest","covered","midroom",110,5,0.04545454545,"June",187,7,40.0503025,-105.26092,1642,1055.85,30,25.01677,20.76972,20.54054,15.12609,4.44758488,0,0.2291831,3.01559595,"US",2.191,2.576,1,3558.3,4143,537270,127997,102320,1522,209,53.9,1580,-0.18,327,89,54.55,33,388,40,827932,836783,1126,1049,33.2899408284024,23.1276400367309,23.8531967030519,23.8054,24.8280852507208,62,21,4,2,2,2,1.050281050627,3
